"DISTRICT","group.id","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","EXOTIC.CODE","OBSERVATION.COUNT","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","month","day","year"
"Bagmati","S109993830","species","House Swift","Apus nipalensis",NA,"15","Batsala Devi hill","L4476942","P",27.65294,85.29702,"18:32:00","obsr743555","S109993830","Stationary",27,NA,1,1,5,14,2022
"Bagmati","S109993830","species","Oriental Magpie-Robin","Copsychus saularis",NA,"1","Batsala Devi hill","L4476942","P",27.65294,85.29702,"18:32:00","obsr743555","S109993830","Stationary",27,NA,1,1,5,14,2022
"Bagmati","S110001712","species","Alexandrine Parakeet","Psittacula eupatria",NA,"8","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Asian Koel","Eudynamys scolopaceus",NA,"2","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Asian Pied Starling","Gracupica contra",NA,"1","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Black Drongo","Dicrurus macrocercus",NA,"2","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Common Myna","Acridotheres tristis",NA,"8","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","House Crow","Corvus splendens",NA,"6","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","House Sparrow","Passer domesticus",NA,"50","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Indian Pond-Heron","Ardeola grayii",NA,"6","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Purple Sunbird","Cinnyris asiaticus",NA,"1","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Red-naped Ibis","Pseudibis papillosa",NA,"3","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Red-vented Bulbul","Pycnonotus cafer",NA,"6","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","Shikra","Accipiter badius",NA,"1","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Bagmati","S110001712","species","White-throated Kingfisher","Halcyon smyrnensis",NA,"1","Hetauda and Area","L3887230","H",27.4288,84.99272,"17:30:00","obsr2897248","S110001712","Traveling",15,1,1,1,5,14,2022
"Lumbini","S110008762","species","Black Drongo","Dicrurus macrocercus",NA,"1","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","Black Kite","Milvus migrans",NA,"2","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","House Crow","Corvus splendens",NA,"3","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","House Sparrow","Passer domesticus",NA,"2","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","House Swift","Apus nipalensis",NA,"3","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","Large-billed Crow","Corvus macrorhynchos",NA,"7","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","Long-tailed Shrike","Lanius schach",NA,"1","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","Oriental Magpie-Robin","Copsychus saularis",NA,"3","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008762","species","Rufous Treepie","Dendrocitta vagabunda",NA,"1","Road, Tansen, Lumbini Province, NP (27.871, 83.555)","L19033808","P",27.87148,83.55469,"17:55:00","obsr2393932","S110008762","Traveling",52,2.64,1,1,5,14,2022
"Lumbini","S110008987","species","Black Kite","Milvus migrans",NA,"1","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Common Myna","Acridotheres tristis",NA,"3","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Crimson Sunbird","Aethopyga siparaja",NA,"2","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Egyptian Vulture","Neophron percnopterus",NA,"1","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Eurasian Tree Sparrow","Passer montanus",NA,"6","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Cinereous Tit","Parus cinereus",NA,"1","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","House Crow","Corvus splendens",NA,"9","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","House Sparrow","Passer domesticus",NA,"8","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","House Swift","Apus nipalensis",NA,"4","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Oriental Magpie-Robin","Copsychus saularis",NA,"5","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Purple Sunbird","Cinnyris asiaticus",NA,"1","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Red-vented Bulbul","Pycnonotus cafer",NA,"2","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","domestic","Rock Pigeon","Columba livia","N","7","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Lumbini","S110008987","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"2","Tansen, Lumbini Province, NP (27.869, 83.549)","L19033849","P",27.86892,83.54946,"15:45:00","obsr2393932","S110008987","Traveling",18,0.58,1,1,5,14,2022
"Gandaki","S110009439","species","Alexandrine Parakeet","Psittacula eupatria",NA,"5","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Asian Koel","Eudynamys scolopaceus",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Black Drongo","Dicrurus macrocercus",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Black Kite","Milvus migrans",NA,"11","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Blue-throated Barbet","Psilopogon asiaticus",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Cattle Egret","Bubulcus ibis",NA,"9","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Chestnut-tailed Starling","Sturnia malabarica",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Common Myna","Acridotheres tristis",NA,"15","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Common Tailorbird","Orthotomus sutorius",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Coppersmith Barbet","Psilopogon haemacephalus",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Egyptian Vulture","Neophron percnopterus",NA,"7","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Greater Coucal","Centropus sinensis",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Himalayan Griffon","Gyps himalayensis",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","House Crow","Corvus splendens",NA,"16","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Indian Pond-Heron","Ardeola grayii",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","issf","Intermediate Egret","Ardea intermedia",NA,"3","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Jungle Myna","Acridotheres fuscus",NA,"7","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Large-billed Crow","Corvus macrorhynchos",NA,"6","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Little Egret","Egretta garzetta",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Long-tailed Shrike","Lanius schach",NA,"3","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Plum-headed Parakeet","Psittacula cyanocephala",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Red-rumped Swallow","Cecropis daurica",NA,"6","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Red-vented Bulbul","Pycnonotus cafer",NA,"17","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Rose-ringed Parakeet","Psittacula krameri",NA,"7","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","Slender-billed Vulture","Gyps tenuirostris",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","White-breasted Waterhen","Amaurornis phoenicurus",NA,"2","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","White-rumped Munia","Lonchura striata",NA,"11","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","White-rumped Vulture","Gyps bengalensis",NA,"6","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Gandaki","S110009439","species","White-throated Kingfisher","Halcyon smyrnensis",NA,"4","Majheripatan, Pokhara","L11045419","P",28.1832,84.02341,"08:00:00","obsr1613303","S110009439","Traveling",150,5,2,1,5,14,2022
"Province 1","S110017971","species","Great Barbet","Psilopogon virens",NA,"2","Trisule-Hatthikharka-Jitpur Road, Hathikharka, Province No. 1, NP (27.064, 87.335)","L16645851","P",27.06401,87.33465,"07:10:00","obsr2721801","S110017971","Traveling",30,0.32,1,0,5,14,2022
"Province 1","S110017971","species","Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,"2","Trisule-Hatthikharka-Jitpur Road, Hathikharka, Province No. 1, NP (27.064, 87.335)","L16645851","P",27.06401,87.33465,"07:10:00","obsr2721801","S110017971","Traveling",30,0.32,1,0,5,14,2022
"Province 1","S110017971","species","Red-billed Leiothrix","Leiothrix lutea",NA,"2","Trisule-Hatthikharka-Jitpur Road, Hathikharka, Province No. 1, NP (27.064, 87.335)","L16645851","P",27.06401,87.33465,"07:10:00","obsr2721801","S110017971","Traveling",30,0.32,1,0,5,14,2022
"Province 1","S110017971","species","Verditer Flycatcher","Eumyias thalassinus",NA,"1","Trisule-Hatthikharka-Jitpur Road, Hathikharka, Province No. 1, NP (27.064, 87.335)","L16645851","P",27.06401,87.33465,"07:10:00","obsr2721801","S110017971","Traveling",30,0.32,1,0,5,14,2022
"Province 1","S110017971","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"1","Trisule-Hatthikharka-Jitpur Road, Hathikharka, Province No. 1, NP (27.064, 87.335)","L16645851","P",27.06401,87.33465,"07:10:00","obsr2721801","S110017971","Traveling",30,0.32,1,0,5,14,2022
"Bagmati","S110019007","species","Asian Brown Flycatcher","Muscicapa dauurica",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Ashy Drongo","Dicrurus leucophaeus",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Asian Koel","Eudynamys scolopaceus",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Indian Paradise-Flycatcher","Terpsiphone paradisi",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","issf","Barn Swallow","Hirundo rustica",NA,"7","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Blue-capped Rock-Thrush","Monticola cinclorhyncha",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Black-winged Cuckooshrike","Lalage melaschistos",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Black Bulbul","Hypsipetes leucocephalus",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Black Kite","Milvus migrans",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Himalayan Black-lored Tit","Machlolophus xanthogenys",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","issf","Blue-throated Barbet","Psilopogon asiaticus",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Bronzed Drongo","Dicrurus aeneus",NA,"6","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","issf","Cattle Egret","Bubulcus ibis",NA,"6","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Chestnut-bellied Rock-Thrush","Monticola rufiventris",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Common Cuckoo","Cuculus canorus",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Common Myna","Acridotheres tristis",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Common Tailorbird","Orthotomus sutorius",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Eurasian Tree Sparrow","Passer montanus",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Green-billed Malkoha","Phaenicophaeus tristis",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Great Barbet","Psilopogon virens",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Cinereous Tit","Parus cinereus",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","issf","Gray-headed Woodpecker","Picus canus",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Gray-hooded Warbler","Phylloscopus xanthoschistos",NA,"6","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","House Crow","Corvus splendens",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","House Sparrow","Passer domesticus",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Indian Pond-Heron","Ardeola grayii",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Jungle Myna","Acridotheres fuscus",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Long-tailed Broadbill","Psarisomus dalhousiae",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Long-tailed Minivet","Pericrocotus ethologus",NA,"8","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Long-tailed Shrike","Lanius schach",NA,"3","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","issf","Oriental Magpie-Robin","Copsychus saularis",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Maroon Oriole","Oriolus traillii",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Orange-headed Thrush","Geokichla citrina",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Oriental Turtle-Dove","Streptopelia orientalis",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Pied Thrush","Geokichla wardii",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Gray-bellied Cuckoo","Cacomantis passerinus",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Rusty-cheeked Scimitar-Babbler","Erythrogenys erythrogenys",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Red-rumped Swallow","Cecropis daurica",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Red-vented Bulbul","Pycnonotus cafer",NA,"10","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","domestic","Rock Pigeon","Columba livia","N","6","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Spotted Dove","Streptopelia chinensis",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Spotted Forktail","Enicurus maculatus",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Himalayan Prinia","Prinia crinigera",NA,"1","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Velvet-fronted Nuthatch","Sitta frontalis",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Verditer Flycatcher","Eumyias thalassinus",NA,"5","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","Himalayan Bulbul","Pycnonotus leucogenys",NA,"4","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110019007","species","White-crested Laughingthrush","Garrulax leucolophus",NA,"2","Ichangu Narayan","L7076605","H",27.72509,85.26233,"15:15:00","obsr501131","S110019007","Traveling",149,3.361,1,1,5,14,2022
"Bagmati","S110021294","species","Asian Koel","Eudynamys scolopaceus",NA,"1","Salyanthan, Kirtipur, Bagmati Province, NP (27.674, 85.268)","L16692059","P",27.67443,85.26764,"20:58:00","obsr1390794","S110021294","Incidental",NA,NA,1,0,5,14,2022
"Bagmati","S110021294","species","Barn Owl","Tyto alba",NA,"1","Salyanthan, Kirtipur, Bagmati Province, NP (27.674, 85.268)","L16692059","P",27.67443,85.26764,"20:58:00","obsr1390794","S110021294","Incidental",NA,NA,1,0,5,14,2022
"Lumbini","S110024487","species","Asian Koel","Eudynamys scolopaceus",NA,"2","Pragatinagar Rampur Highway","L19036895","P",27.86051,83.90143,"05:10:00","obsr1437972","S110024487","Stationary",30,NA,1,1,5,14,2022
